width,p,seed,lambda_max,n_pos,lyap_dim
128,2.362068965517241,13,-1.2380750714760322,0,0.0
128,2.362068965517241,14,-0.0016071066831537233,0,0.0
128,2.362068965517241,15,-1.4583399012540242e-05,0,0.0
128,2.362068965517241,16,6.3476832011319064e-09,0,0.0
128,2.362068965517241,17,0.005456237640387674,128,128.0
128,2.362068965517241,18,-0.09938222509746276,0,0.0
128,2.362068965517241,19,1.84480033227632e-06,128,128.0
128,2.4655172413793105,0,-0.420761593165046,0,0.0
128,2.4655172413793105,1,-1.3423552343490852,0,0.0
128,2.4655172413793105,2,1.0748513190585922e-13,0,0.0
128,2.4655172413793105,3,0.0002074827340948095,128,128.0
128,2.4655172413793105,4,1.2457133179591614e-07,0,0.0
128,2.4655172413793105,5,0.009595059916782056,128,128.0
128,2.4655172413793105,6,2.4476771825265e-09,0,0.0
128,2.4655172413793105,7,-2.696010081884355e-13,0,0.0
128,2.4655172413793105,8,0.00012534743308002726,128,128.0
128,2.4655172413793105,9,-2.543813849925287,0,0.0
128,2.4655172413793105,10,2.2101686938043236e-12,0,0.0
128,2.4655172413793105,11,1.1760592499794769e-13,0,0.0
128,2.4655172413793105,12,-0.7533334197818666,0,0.0
128,2.4655172413793105,13,-1.5248724272188394,0,0.0
128,2.4655172413793105,14,-0.0014933655421930517,0,0.0
128,2.4655172413793105,15,-1.0478409829212491e-05,0,0.0
128,2.4655172413793105,16,2.851100910736727e-09,0,0.0
128,2.4655172413793105,17,0.00446132048854475,128,128.0
128,2.4655172413793105,18,-0.10083382153901056,0,0.0
128,2.4655172413793105,19,1.0734326450090193e-06,128,128.0
128,2.5689655172413794,0,-0.4909980520445214,0,0.0
128,2.5689655172413794,1,-1.4005155879297386,0,0.0
128,2.5689655172413794,2,3.0828672947774434e-14,0,0.0
128,2.5689655172413794,3,0.00012085894608757105,128,128.0
128,2.5689655172413794,4,6.734597124276197e-08,0,0.0
128,2.5689655172413794,5,0.011260318876121419,128,128.0
128,2.5689655172413794,6,1.0880668917910875e-09,0,0.0
128,2.5689655172413794,7,-1.1963319224221864e-13,0,0.0
128,2.5689655172413794,8,9.073019755347116e-05,128,128.0
128,2.5689655172413794,9,-2.6446693652889923,0,0.0
128,2.5689655172413794,10,-1.0227951860320875e-12,0,0.0
128,2.5689655172413794,11,3.484323940478295e-14,0,0.0
128,2.5689655172413794,12,-0.8488787710595712,0,0.0
128,2.5689655172413794,13,-1.5559301640599716,0,0.0
128,2.5689655172413794,14,-0.001388830950281142,0,0.0
128,2.5689655172413794,15,-8.208282015786825e-06,0,0.0
128,2.5689655172413794,16,1.2866906937235901e-09,0,0.0
128,2.5689655172413794,17,0.0036943361518810788,128,128.0
128,2.5689655172413794,18,-0.07151222462075209,0,0.0
128,2.5689655172413794,19,6.277911273996674e-07,0,0.0
128,2.6724137931034484,0,-0.5493657400944816,0,0.0
128,2.6724137931034484,1,-1.4540247483296203,0,0.0
128,2.6724137931034484,2,8.51319015282432e-15,0,0.0
128,2.6724137931034484,3,7.12001933947919e-05,128,128.0
128,2.6724137931034484,4,3.637587161680822e-08,0,0.0
128,2.6724137931034484,5,0.01373927103833444,128,128.0
128,2.6724137931034484,6,4.829685278296755e-10,0,0.0
128,2.6724137931034484,7,-5.083489185166481e-14,0,0.0
128,2.6724137931034484,8,6.582292992037376e-05,128,128.0
128,2.6724137931034484,9,-2.746495836444799,0,0.0
128,2.6724137931034484,10,-1.442862497146369e-12,0,0.0
128,2.6724137931034484,11,9.865441796814493e-15,0,0.0
128,2.6724137931034484,12,-0.8164369153948817,0,0.0
128,2.6724137931034484,13,-1.598330796301724,0,0.0
128,2.6724137931034484,14,-0.0012916186682119543,0,0.0
128,2.6724137931034484,15,-6.514704127707024e-06,0,0.0
128,2.6724137931034484,16,5.785096401455401e-10,0,0.0
128,2.6724137931034484,17,0.0030805581318728665,128,128.0
128,2.6724137931034484,18,-0.06919261414170937,0,0.0
128,2.6724137931034484,19,3.6699778314030354e-07,0,0.0
128,2.7758620689655173,0,-0.5984799526737258,0,0.0
128,2.7758620689655173,1,-1.5009016207351757,0,0.0
128,2.7758620689655173,2,2.493560913307976e-15,0,0.0
128,2.7758620689655173,3,4.2073691887227905e-05,128,128.0
128,2.7758620689655173,4,1.9512969938121892e-08,0,0.0
128,2.7758620689655173,5,0.014019415873633612,128,128.0
128,2.7758620689655173,6,2.1240004522976545e-10,0,0.0
128,2.7758620689655173,7,-2.073119453884691e-14,0,0.0
128,2.7758620689655173,8,4.7668111168745946e-05,128,128.0
128,2.7758620689655173,9,-2.8506016395948697,0,0.0
128,2.7758620689655173,10,-1.2828205167894132e-12,0,0.0
128,2.7758620689655173,11,2.8976820942712394e-15,0,0.0
128,2.7758620689655173,12,-0.6939457378908924,0,0.0
128,2.7758620689655173,13,-1.6687764334802364,0,0.0
128,2.7758620689655173,14,-0.0012002727558378715,0,0.0
128,2.7758620689655173,15,-5.018805720601762e-06,0,0.0
128,2.7758620689655173,16,2.5694773256394614e-10,0,0.0
128,2.7758620689655173,17,0.002576040436486138,128,128.0
128,2.7758620689655173,18,-0.06923494084038276,0,0.0
128,2.7758620689655173,19,2.132830558569971e-07,0,0.0
128,2.8793103448275863,0,-0.6361132613091962,0,0.0
128,2.8793103448275863,1,-1.543382842516237,0,0.0
128,2.8793103448275863,2,7.061018436615857e-16,0,0.0
128,2.8793103448275863,3,2.5148411238653682e-05,128,128.0
128,2.8793103448275863,4,1.052082931576877e-08,0,0.0
128,2.8793103448275863,5,0.013791374214080677,128,128.0
128,2.8793103448275863,6,9.403028776199686e-11,0,0.0
128,2.8793103448275863,7,-8.347766922160021e-15,0,0.0
128,2.8793103448275863,8,3.464990348207437e-05,128,128.0
128,2.8793103448275863,9,-2.9538591835875145,0,0.0
128,2.8793103448275863,10,-1.0717182698134425e-12,0,0.0
128,2.8793103448275863,11,9.225953334634623e-16,0,0.0
128,2.8793103448275863,12,-0.6565656628648121,0,0.0
128,2.8793103448275863,13,-1.7539680302282978,0,0.0
128,2.8793103448275863,14,-0.001116033260312022,0,0.0
128,2.8793103448275863,15,-3.816432247361587e-06,0,0.0
128,2.8793103448275863,16,1.1445917379292305e-10,0,0.0
128,2.8793103448275863,17,0.0021642739062269763,128,128.0
128,2.8793103448275863,18,-0.06032754410638525,0,0.0
128,2.8793103448275863,19,1.244995432946882e-07,0,0.0
128,2.9827586206896552,0,-0.6844058931503665,0,0.0
128,2.9827586206896552,1,-1.6003952387523672,0,0.0
128,2.9827586206896552,2,0.0,0,0.0
128,2.9827586206896552,3,1.5039622725412686e-05,128,128.0
128,2.9827586206896552,4,5.633665905935319e-09,0,0.0
128,2.9827586206896552,5,0.014173774950680238,128,128.0
128,2.9827586206896552,6,4.124999226469672e-11,0,0.0
128,2.9827586206896552,7,-3.2773783686939977e-15,0,0.0
128,2.9827586206896552,8,2.5112864795037318e-05,128,128.0
128,2.9827586206896552,9,-3.0546745056772506,0,0.0
128,2.9827586206896552,10,-8.831380072326047e-13,0,0.0
128,2.9827586206896552,11,2.3980817331903097e-16,0,0.0
128,2.9827586206896552,12,-1.0409572693011426,0,0.0
128,2.9827586206896552,13,-1.8809912406640152,0,0.0
128,2.9827586206896552,14,-0.0010368090563890482,0,0.0
128,2.9827586206896552,15,-2.8785782843348324e-06,0,0.0
128,2.9827586206896552,16,5.032417471288033e-11,0,0.0
128,2.9827586206896552,17,0.0018187547058269421,128,128.0
128,2.9827586206896552,18,-5.4832532862502505,0,0.0
128,2.9827586206896552,19,7.223078712372291e-08,0,0.0
128,3.086206896551724,0,-0.7152292412190557,0,0.0
128,3.086206896551724,1,-1.7011559354326775,0,0.0
128,3.086206896551724,2,0.0,0,0.0
128,3.086206896551724,3,9.083922462443375e-06,128,128.0
128,3.086206896551724,4,3.0323086091156555e-09,0,0.0
128,3.086206896551724,5,0.0052751754461308675,128,128.0
128,3.086206896551724,6,1.8219494792697803e-11,0,0.0
128,3.086206896551724,7,-1.2856382625160135e-15,0,0.0
128,3.086206896551724,8,1.825375337776958e-05,128,128.0
128,3.086206896551724,9,-3.1841922039593245,0,0.0
128,3.086206896551724,10,-7.033806870624736e-13,0,0.0
128,3.086206896551724,11,0.0,0,0.0
128,3.086206896551724,12,-0.9669564663414447,0,0.0
128,3.086206896551724,13,-1.9789970758933715,0,0.0
128,3.086206896551724,14,-0.0009637237879720963,0,0.0
128,3.086206896551724,15,-2.172922056011835e-06,0,0.0
128,3.086206896551724,16,2.218295211866256e-11,0,0.0
128,3.086206896551724,17,0.0015327749879765274,128,128.0
128,3.086206896551724,18,-5.96195478499555,0,0.0
128,3.086206896551724,19,4.2087290305587535e-08,0,0.0
128,3.189655172413793,0,-0.7334585370886586,0,0.0
128,3.189655172413793,1,-1.7714362479760446,0,0.0
128,3.189655172413793,2,0.0,0,0.0
128,3.189655172413793,3,5.4859433108932564e-06,128,128.0
128,3.189655172413793,4,1.6209988021189486e-09,0,0.0
128,3.189655172413793,5,0.014769460927703733,128,128.0
128,3.189655172413793,6,7.975422542861629e-12,0,0.0
128,3.189655172413793,7,-4.940492459582068e-16,0,0.0
128,3.189655172413793,8,1.3221347158909996e-05,128,128.0
128,3.189655172413793,9,-3.3416506339016627,0,0.0
128,3.189655172413793,10,-5.09265962749898e-13,0,0.0
128,3.189655172413793,11,0.0,0,0.0
128,3.189655172413793,12,-0.9347291411387336,0,0.0
128,3.189655172413793,13,-2.090687084412192,0,0.0
128,3.189655172413793,14,-0.0008949905431896861,0,0.0
128,3.189655172413793,15,-1.6343760939296934e-06,0,0.0
128,3.189655172413793,16,9.649072647417451e-12,0,0.0
128,3.189655172413793,17,0.0012905145696065976,128,128.0
128,3.189655172413793,18,-6.2154413117143825,0,0.0
128,3.189655172413793,19,2.4372111487952868e-08,0,0.0
128,3.293103448275862,0,-0.7809878757177634,0,0.0
128,3.293103448275862,1,-1.8206040581315799,0,0.0
128,3.293103448275862,2,0.0,0,0.0
128,3.293103448275862,3,3.344369002787357e-06,128,128.0
128,3.293103448275862,4,8.710862436542983e-10,0,0.0
128,3.293103448275862,5,0.01532239992982207,128,128.0
128,3.293103448275862,6,3.515687740588919e-12,0,0.0
128,3.293103448275862,7,-1.9095836023552877e-16,0,0.0
128,3.293103448275862,8,9.600456366214515e-06,128,128.0
128,3.293103448275862,9,-3.477135550870844,0,0.0
128,3.293103448275862,10,-3.1720959193273154e-13,0,0.0
128,3.293103448275862,11,0.0,0,0.0
128,3.293103448275862,12,-0.9763766584697146,0,0.0
128,3.293103448275862,13,-2.1989248210387333,0,0.0
128,3.293103448275862,14,-0.0008315981965816387,0,0.0
128,3.293103448275862,15,-1.2320841201228446e-06,0,0.0
128,3.293103448275862,16,4.209196323912924e-12,0,0.0
128,3.293103448275862,17,0.0010887140962076486,128,128.0
128,3.293103448275862,18,-6.444973201915483,0,0.0
128,3.293103448275862,19,1.4174756691925481e-08,0,0.0
128,3.396551724137931,0,-0.48617912986045475,0,0.0
128,3.396551724137931,1,-2.0592289589646025,0,0.0
128,3.396551724137931,2,0.0,0,0.0
128,3.396551724137931,3,2.0381507453839602e-06,128,128.0
128,3.396551724137931,4,4.649241640800339e-10,0,0.0
128,3.396551724137931,5,0.014544948487451262,128,128.0
128,3.396551724137931,6,1.5361600879572512e-12,0,0.0
128,3.396551724137931,7,-7.327471962526061e-17,0,0.0
128,3.396551724137931,8,6.944735401450688e-06,128,128.0
128,3.396551724137931,9,-3.4712453830117944,0,0.0
128,3.396551724137931,10,-1.5977108525222315e-13,0,0.0
128,3.396551724137931,11,0.0,0,0.0
128,3.396551724137931,12,-0.8805742978445524,0,0.0
128,3.396551724137931,13,-2.276509741501638,0,0.0
128,3.396551724137931,14,-0.0007720031618849386,0,0.0
128,3.396551724137931,15,-9.259804272459982e-07,0,0.0
128,3.396551724137931,16,1.8122503496101476e-12,0,0.0
128,3.396551724137931,17,0.0009170443000136565,128,128.0
128,3.396551724137931,18,-6.668939426724775,0,0.0
128,3.396551724137931,19,8.193245031692495e-09,0,0.0
128,3.5,0,-0.5717771306160245,0,0.0
128,3.5,1,-2.168468247775405,0,0.0
128,3.5,2,0.0,0,0.0
128,3.5,3,1.2534516687661097e-06,128,128.0
128,3.5,4,2.494605424851627e-10,0,0.0
128,3.5,5,0.012053300182778877,128,128.0
128,3.5,6,6.758926751488268e-13,0,0.0
128,3.5,7,-2.775557561562895e-17,0,0.0
128,3.5,8,5.035520574942241e-06,128,128.0
128,3.5,9,-3.6255871642704767,0,0.0
128,3.5,10,-6.390332707462567e-14,0,0.0
128,3.5,11,0.0,0,0.0
128,3.5,12,-1.0450364264860212,0,0.0
128,3.5,13,-2.355339959218456,0,0.0
128,3.5,14,-0.0007170644663970915,0,0.0
128,3.5,15,-6.976991975916818e-07,0,0.0
128,3.5,16,7.830214254423055e-13,0,0.0
128,3.5,17,0.0007736643141460557,128,128.0
128,3.5,18,-6.886497236606149,0,0.0
128,3.5,19,4.756690904157032e-09,0,0.0
